"V1" "V2" "V3" "V4" "V5"
"320" 0.393314486265077 0.35435415116043 0.257972294929295 0.33681596386137 0.563715587950055
"321" 0.766430231891245 0.430103525272346 0.72132240081029 0.362395382991524 0.563715587950055
"322" 0.547028934191573 0.212395967250829 0.263316870678637 0.415145090324779 0.496835654181583
"323" 0.188350524169524 0.35942891941268 0.740443328804265 0.382794506282387 0.563715587950055
"324" 0.412372413817718 0.126395561269369 0.28393425718244 0.380512129912366 0.14364014370005
"325" 0.353232640329046 0.318187969416063 0.363053909962687 0.13442207613359 0.336323643338005
"326" 0.604419556856075 0.406725759523648 0.223081231928399 0.586034052287204 0.43769913293359
"327" 0.477153831255286 0.754888693416334 0.257405313848204 0.447988320956129 0.563715587950055
"328" 0.44823320985139 0.0358955274375803 0.353264527751916 0.558439059506584 0.43769913293359
"329" 0.955048980214913 0.322281615806211 0.358799359407399 0.447047766102184 0.73275810586375
"330" 0.49771827613172 0.446342783679545 0.47727894801897 0.623584168778285 0.563715587950055
"331" 0.52808626710367 0.369273969822045 0.377860117044975 0.717325186259232 0.563715587950055
"332" 0.463121073167532 0.449015494959064 0.471468328056812 0.593939872506814 0.73275810586375
"333" 0.222633810304802 0.620948643345287 0.376900495656542 0.700233758643573 0.177219627991092
"334" 0.57386235601826 0.480208403816226 0.293699124412332 0.660339298561912 0.73275810586375
"335" 0.564159741732568 0.345016577576291 0.285432990572987 0.406832658763391 0.43769913293359
"336" 0.811788516935398 0.339806482170648 0.358150486150476 0.664390770501881 0.496835654181583
"337" 0.510033391784519 0.294336558630489 0.529663607194586 0.681109649522376 0.73275810586375
"338" 0.604530167259922 0.24321672643616 0.312376237735325 0.435492789926194 0.73275810586375
"339" 0.982978453334892 0.533594965829894 0.523930748293818 0.493164361746455 0.640939925960689
"340" 0.632005637998961 0.466980174572028 0.542100905543163 0.685256268679199 0.640939925960689
"341" 0.33779572514971 0.772481223357467 0.320041438428454 0.366780318594582 0.336323643338005
"342" 0.36123763592022 0.651803234318966 0.314665211520318 0.384797723760042 0.21292190087456
"343" 0.460824787882007 0.435719602138169 0.468957250249048 0.563094169407876 0.73275810586375
"344" 0.511310892279695 0.432911563705258 0.282251175556331 0.506682294369758 0.496835654181583
"345" 0.841249487070738 0.28236010555518 0.7370002273178 0.620941657491796 0.640939925960689
"346" 0.20176344133631 0.452229514852155 0.281635934552154 0.392343286455632 0.292028955693125
"347" 0.483041986377435 0.120136680424927 0.704773749337452 0.720156965936064 0.846894191258811
"348" 0.665118317662075 0.316530211786995 0.752762113457798 0.880756655379504 0.846894191258811
"349" 0.700528758591812 0.385547060017592 0.638313777879873 0.152152893028912 0.640939925960689
"350" 0.633460326381404 0.374687055957778 0.27710055770234 0.530656116540671 0.73275810586375
